"Tantei Opera Milky Holmes 1.5 Dai-1-Wa: Kessei, Milky Holmes!",Unreleased,Unreleased,"August 25, 2011",Unreleased,BushiRoad,CyberFront
Tantei Opera Milky Holmes 1.5 Dai-2-Wa: Chuukagai no Ougonkyou,Unreleased,Unreleased,"September 29, 2011",Unreleased,BushiRoad,CyberFront
Tantei Opera Milky Holmes 1.5 Dai-3-Wa: Norowareshi Maken,Unreleased,Unreleased,"October 27, 2011",Unreleased,BushiRoad,CyberFront
Tantei Opera Milky Holmes 1.5 Dai-4-Wa: Adam no Namida,Unreleased,Unreleased,"November 24, 2011",Unreleased,BushiRoad,CyberFront
Tantei Opera Milky Holmes 1.5 Dai-5-Wa: Joou Kara no Sasoi,Unreleased,Unreleased,"December 22, 2011",Unreleased,BushiRoad,CyberFront
Tantei Opera Milky Holmes 1.5 Dai-6-Wa: Behind the Mask,Unreleased,Unreleased,"August 8, 2012",Unreleased,BushiRoad,CyberFront
Tantei Opera Milky Holmes 2,Unreleased,Unreleased,"August 23, 2012",Unreleased,BushiRoad,CyberFront
Tanteibu 3-Maki,Unreleased,Unreleased,"October 27, 2011",Unreleased,Boost On,Boost On
Tanteibu: The Detective - Angou to Misshitsu to Kaijin to,Unreleased,Unreleased,"September 29, 2011",Unreleased,Boost On,Boost On
Tanteibu: The Detective Club - Shissou to Hangeki to Daidanen,Unreleased,Unreleased,"November 24, 2011",Unreleased,Boost On,Boost On
Tanteibu: The Detective Club - Tantei to Yuurei to Kaitou to,Unreleased,Unreleased,"August 25, 2011",Unreleased,Boost On,Boost On
Tasogare no Sinsemillas Portable,Unreleased,Unreleased,"January 17, 2013",Unreleased,Boost On,Boost On
Tasogaredoki: Kaidan Romance,Unreleased,Unreleased,"January 31, 2013",Unreleased,Boost On,Boost On
Te to Te Try On! Tropical,Unreleased,Unreleased,"March 29, 2012",Unreleased,WillPlus,Boost On
Tears to Tiara Gaiden: Avalon no Nazo Portable,Unreleased,Unreleased,"December 16, 2010",Unreleased,Aqua Plus,Aqua Plus
Tears to Tiara: Kakan no Daichi Portable,Unreleased,Unreleased,"November 25, 2010",Unreleased,Aqua Plus,Aqua Plus
Tegami Bachi: Koroko Tsumugu Mono e,Unreleased,Unreleased,"March 4, 2010",Unreleased,Konami,Konami
Tekken: Dark Resurrection,"July 25, 2006","September 15, 2006","July 6, 2006","September 21, 2006",Namco Bandai Games,Namco Bandai Games
Tekken 6,"November 24, 2009","December 11, 2009","January 14, 2010","December 17, 2009",Namco Bandai Games,Namco Bandai Games
Telly Addicts,Unreleased,"December 7, 2007",Unreleased,Unreleased,Ubisoft,Ubisoft
Tenchu: Shadow Assassins,"March 24, 2009","April 3, 2009","February 12, 2009","April 4, 2009",Acquire,Ubisoft
Tenchu: Time of the Assassins,Unreleased,"June 23, 2006","July 28, 2005",Unreleased,K2 LLC,FromSoftware / Sega
Tenchi no Mon 2: Busouden,Unreleased,Unreleased,"October 19, 2006",Unreleased,Climax Entertainment,SCEI
Tenchou no Igo,Unreleased,Unreleased,"October 28, 2010",Unreleased,NCS,NCS
Tengai Makyou Collection,Unreleased,Unreleased,"July 31, 2008",Unreleased,NCS,NCS
Tengai Makyou: Dai-Yon no Mokushiroku,Unreleased,Unreleased,"July 13, 2006",Unreleased,Hudson Soft,Hudson Soft
Tenjin Ranman: Happy GO Lucky!!,Unreleased,Unreleased,"March 25, 2010",Unreleased,Russel,Russel
Test Drive Unlimited,"March 21, 2007","March 30, 2007",Unreleased,"April 27, 2007",Melbourne House,Atari
Thexder NEO,"October 1, 2009","October 1, 2009","October 1, 2009","October 1, 2009",Square Enix,Square Enix
Thrillville,"November 21, 2006","February 9, 2007",Unreleased,"February 2, 2007",Frontier Developments,LucasArts
Thrillville: Off the Rails,"October 9, 2007",Unreleased,"October 19, 2007","October 17, 2007",Frontier Developments,LucasArts
Tiger & Bunny : Heroes Day,Unreleased,Unreleased,"March 20, 2013",Unreleased,D3 Publisher,D3 Publisher
Tiger & Bunny: On Air Jack,Unreleased,Unreleased,"September 20, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
Tiger Woods PGA Tour,"March 24, 2005","October 7, 2005","August 25, 2005",Unreleased,EA Canada,EA Sports
Tiger Woods PGA Tour 06,"September 26, 2005","September 26, 2005","February 16, 2006",Unreleased,EA Canada,EA Sports
Tiger Woods PGA Tour 07,"October 10, 2006","September 22, 2006","February 16, 2007",Unreleased,EA Canada,EA Sports
Tiger Woods PGA Tour 08,"August 28, 2007","October 5, 2007",Unreleased,"October 4, 2007",EA Tiburon,EA Sports
Tiger Woods PGA Tour 09,"August 26, 2008","August 29, 2008",Unreleased,"August 28, 2008",EA Tiburon,EA Sports
Tiger Woods PGA Tour 10,"June 8, 2009","July 3, 2009",Unreleased,"July 2, 2009",EA Tiburon,EA Sports
Time Travelers,Unreleased,Unreleased,"July 19, 2012",Unreleased,Level-5,Level-5
Tir-nan-og: Yuukyuu no Jin,Unreleased,Unreleased,"April 29, 2009",Unreleased,SystemSoft,SystemSoft
TMNT,"March 20, 2007","March 23, 2007",Unreleased,"March 22, 2007",Ubisoft Montreal,Ubisoft
TNA Impact!: Cross the Line,"June 29, 2010","June 18, 2010",Unreleased,Unreleased,"Midway Studios Los Angeles/Point of View, Inc.",Midway Games
TNT Racers,"February 14, 2011","February 16, 2011",Unreleased,Unreleased,Keen Games,DTP Entertainment
To Heart 2 Portable,Unreleased,Unreleased,"July 30, 2009",Unreleased,Aqua Plus,Aqua Plus
To Heart 2: Dungeon Travelers,Unreleased,Unreleased,"June 30, 2011",Unreleased,Aqua Plus,Aqua Plus
To Heart Portable,Unreleased,Unreleased,"October 27, 2011",Unreleased,Konami,Konami
To Love-Ru Trouble: Doki Doki! Rinkaigakkou-Hen,Unreleased,Unreleased,"October 2, 2008",Unreleased,Marvelous Entertainment,Marvelous Entertainment
Toaru Kagaku no Chou Denjihou,Unreleased,Unreleased,"December 8, 2011",Unreleased,Kadokawa Games,ASCII Media Works
Toaru Majutsu no Index,Unreleased,Unreleased,"January 27, 2011",Unreleased,Kadokawa Games,ASCII Media Works
Toaru Majutsu to Kagaku no Ensemble,Unreleased,Unreleased,"February 21, 2013",Unreleased,"Banpresto, Guyzware",Namco Bandai Games
Tobidase! Trouble Hanafuda Douchuuki,Unreleased,Unreleased,"April 19, 2007",Unreleased,Kadokawa,Kadokawa
TOCA Race Driver 2: The Ultimate Racing Simulator,Unreleased,"September 1, 2005","December 14, 2006",Unreleased,Sumo Digital,Codemasters
TOCA Race Driver 3 Challenge,Unreleased,"February 16, 2007",Unreleased,"February 22, 2007",Codemasters,Codemasters
Togainu no Chi: True Blood Portable,Unreleased,Unreleased,"December 23, 2010",Unreleased,Kadokawa,Kadokawa
Toki no Kizuna: Hanayui Tsuzuri,Unreleased,Unreleased,"July 25, 2013",Unreleased,Otomate,Idea Factory
Toki no Kizuna: Sekigahara Kitan,Unreleased,Unreleased,"July 19, 2012",Unreleased,Otomate,Idea Factory
Tokimeki Memorial 4,Unreleased,Unreleased,"December 3, 2009",Unreleased,Konami,Konami
Tokimeki Memorial Girl's Side Premium: 3rd Story,Unreleased,Unreleased,"March 15, 2012",Unreleased,Konami,Konami
Tokimeki Memorial: Forever With You,Unreleased,Unreleased,"March 9, 2006",Unreleased,Konami,Konami
Tokobot,"December 5, 2005","April 7, 2006","December 15, 2005",Unreleased,Tecmo,Tecmo
Tokyo Mono Harashi: Karasu no Mori Gakuen Kitan,Unreleased,Unreleased,"April 22, 2010",Unreleased,Atlus,Atlus
Tokyo Yamanote Boys Portable: Dark Cherry Disc,Unreleased,Unreleased,"February 21, 2013",Unreleased,Rejet,5pb
Tokyo Yamanote Boys Portable: Honey Milk Disc,Unreleased,Unreleased,"December 20, 2012",Unreleased,Rejet,5pb
Tokyo Yamanote Boys Portable: Super Mint Disk,Unreleased,Unreleased,"January 24, 2013",Unreleased,Rejet,5pb
Tom Clancy's EndWar,"November 4, 2008","November 14, 2008",Unreleased,"November 7, 2008",Ubisoft Shanghai,Ubisoft
Tom Clancy's Ghost Recon Advanced Warfighter 2,"August 23, 2007","August 24, 2007",Unreleased,"August 23, 2007",High Voltage Software,Ubisoft
Tom Clancy's Ghost Recon Predator,Unreleased,"October 1, 2010","October 7, 2010",Unreleased,Virtuos Games,Ubisoft
Tom Clancy's Rainbow Six: Vegas,"June 12, 2007","June 29, 2007",Unreleased,"June 28, 2007",Ubisoft Montreal,Ubisoft
Tom Clancy's Splinter Cell: Essentials,"March 21, 2006","April 7, 2006",Unreleased,"April 6, 2006",Ubisoft Montreal,Ubisoft
Tomb Raider: Anniversary,"August 9, 2007","October 26, 2007","March 27, 2008","November 2, 2007",Crystal Dynamics,Eidos Interactive
Tomb Raider: Legend,"June 21, 2006","June 9, 2006","December 7, 2006","November 17, 2006",Buzz Monkey Software,Eidos Interactive
Tomoyo After: It's a Wonderful Life - CS Edition,Unreleased,Unreleased,"March 19, 2009",Unreleased,Visual Arts,Prototype
Tony Hawk's Project 8,"November 21, 2006","June 8, 2007",Unreleased,"March 8, 2007",Page 44 Studios,Activision
Tony Hawk's Underground 2 Remix,"March 24, 2005","September 1, 2005",Unreleased,Unreleased,Shaba Games,Activision
Toradora! Portable,Unreleased,Unreleased,"April 30, 2009",Unreleased,Guyzware,Namco Bandai Games
Toriko: Gourmet Survival,Unreleased,Unreleased,"August 4, 2011",Unreleased,Namco Bandai Games,Namco Bandai Games
Toriko: Gourmet Survival 2,Unreleased,Unreleased,"July 5, 2012",Unreleased,Namco Bandai Games,Namco Bandai Games
Toudai Shogi: Meijinsen Dojo,Unreleased,Unreleased,"October 28, 2010",Unreleased,NCS,NCS
Toukiden,Unreleased,Unreleased,"June 27, 2013",Unreleased,Omega Force,Koei Tecmo Games
Toukiden: Kiwami,Unreleased,Unreleased,"August 28, 2014",Unreleased,Koei Tecmo Games,Koei Tecmo Games
Toy Story 3,"June 15, 2010","July 16, 2010",Unreleased,Unreleased,Asobo Studio,Disney Interactive Studios
Transformers: The Game,"June 19, 2007","July 20, 2007",Unreleased,"July 18, 2007",Savage Entertainment,Activision
Transformers: Revenge of the Fallen,"June 23, 2009","June 26, 2009",Unreleased,Unreleased,Savage Entertainment,Activision
Trick x Logic: Season 1,Unreleased,Unreleased,"July 22, 2010",Unreleased,ChunSoft,SCEI
Trick x Logic: Season 2,Unreleased,Unreleased,"September 16, 2010",Unreleased,ChunSoft,SCEI
Tron: Evolution,Unreleased,"November 26, 2010",Unreleased,Unreleased,Propaganda Games,Disney Interactive
Tsugi no Giseisha o Oshirase Shimasu: Houkaisuru Sekai ni Shinigami to,Unreleased,Unreleased,"February 9, 2012",Unreleased,Boost On,Boost On
Tsugi no Giseisha o Oshirase Shimasu: Kimi to Ko no Hateru Kotonai Kurayami o,Unreleased,Unreleased,"October 6, 2011",Unreleased,Boost On,Boost On
Tsugi no Giseisha o Oshirase Shimasu: Shi to Zetsubou o Norikoete,Unreleased,Unreleased,"December 8, 2011",Unreleased,Boost On,Boost On
Tsuku Monogatari,Unreleased,Unreleased,"January 27, 2011",Unreleased,FuRyu,FuRyu
Tsuyo Kiss 2 Portable,Unreleased,Unreleased,"October 28, 2010",Unreleased,NetRevo,NetRevo
Tsuyo Kiss 3 Gakki Portable,Unreleased,Unreleased,"May 31, 2012",Unreleased,NetRevo,NetRevo
Twelve: Sengoku Fengshenden,Unreleased,Unreleased,"August 25, 2005",Unreleased,Tenky,Konami
TwinBee Portable,Unreleased,Unreleased,"January 25, 2007",Unreleased,M2,Konami
Twinkle * Crusaders GoGo!,Unreleased,Unreleased,"September 30, 2010",Unreleased,ASCII Media Works,ASCII Media Works
Twisted Metal: Head-On,"March 24, 2005","November 4, 2005",Unreleased,Unreleased,Incognito Entertainment,SCEA / SCEE
UEFA Champions League 2006-2007,"March 20, 2007","March 23, 2007",Unreleased,Unreleased,EA Canada,EA Sports
UEFA Euro 2008,"May 19, 2008","April 18, 2008",Unreleased,"April 17, 2008",EA Canada,EA Sports
UFC Undisputed 2010,"September 7, 2010",Unreleased,Unreleased,"September 9, 2010",Yuke's,THQ
Ultimate Block Party,"December 13, 2005","February 24, 2006","December 16, 2004",Unreleased,Magicpot,Conspiracy Entertainment
Ultimate Board Game Collection,"May 1, 2007","May 2, 2008",Unreleased,Unreleased,Jack of All Games,Valcon Games
Ultimate Ghosts'n Goblins,"August 29, 2006","September 8, 2006","August 13, 2006","September 14, 2006",Capcom,Capcom
Ultraman All-Star Chronicle,Unreleased,Unreleased,"March 7, 2013",Unreleased,Banpresto,Banpresto
Ultraman Fighting Evolution 0,Unreleased,Unreleased,"July 20, 2006",Unreleased,Banpresto,Banpresto
Umezawa Yukari no Yasashii Igo,Unreleased,Unreleased,"October 9, 2008",Unreleased,NCS,NCS
Umihara Kawase Portable,Unreleased,Unreleased,"March 27, 2008",Unreleased,Rocket Studio,Natsume
Umineko no Naku Koro ni Portable 1,Unreleased,Unreleased,"October 20, 2011",Unreleased,Alchemist,Alchemist
Umineko no Naku Koro ni Portable 2,Unreleased,Unreleased,"November 17, 2011",Unreleased,Alchemist,Alchemist
Unbound Saga,"July 16, 2009","July 30, 2009",Unreleased,Unreleased,Vogster,SCEE / SCEA
Undead Knights,"September 29, 2009","February 26, 2010","October 15, 2009","March 4, 2010",Tecmo,Tecmo
Uno,"April 21, 2010","April 22, 2010","April 30, 2010",Unreleased,Gameloft,Gameloft
Untold Legends: Brotherhood of the Blade,"March 24, 2005","September 1, 2005","March 23, 2006",Unreleased,Sony Online Entertainment,Sony Online Entertainment
Untold Legends: The Warrior's Code,"March 28, 2006","June 30, 2006","October 26, 2006","September 14, 2006",Sony Online Entertainment,Sony Online Entertainment
Unchained Blades EXXiV,Unreleased,Unreleased,"November 29, 2012",Unreleased,FuRyu,FuRyu
Unchained Blades,"June 26, 2012",Unreleased,"July 14, 2011",Unreleased,Zerodiv,Idea Factory / Xseed Games
UnENDing BloodyCall,Unreleased,Unreleased,"June 28, 2012",Unreleased,Zerodiv,Idea Factory
The Unou Drill,Unreleased,Unreleased,"March 23, 2006",Unreleased,Zerodiv,Idea Factory
Up,"May 26, 2009","October 2, 2009",Unreleased,Unreleased,Asobo Studio,THQ
Urakata Hakuouki,Unreleased,Unreleased,"June 27, 2013",Unreleased,Zerodiv,Idea Factory
Urakata Hakuouki: Akatsuki no Shirabe,Unreleased,Unreleased,"August 7, 2014",Unreleased,Zerodiv,Idea Factory
Utawarerumono Portable,Unreleased,Unreleased,"May 28, 2009",Unreleased,Aqua Plus,Aqua Plus
Uta no☆Prince-Sama,Unreleased,Unreleased,"June 24, 2010",Unreleased,Broccoli,Broccoli
Uta no☆Prince-Sama: Amazing Aria,Unreleased,Unreleased,"February 23, 2012",Unreleased,Broccoli,Broccoli
Uta no☆Prince-Sama: Debut,Unreleased,Unreleased,"May 24, 2012",Unreleased,Broccoli,Broccoli
Uta no☆Prince-Sama: All Star,Unreleased,Unreleased,"May 24, 2012",Unreleased,Broccoli,Broccoli
Uta no☆Prince-Sama: All Star After Secret,Unreleased,Unreleased,"March 12, 2015",Unreleased,Broccoli,Broccoli
Uta no☆Prince-Sama: Music,Unreleased,Unreleased,"November 24, 2011",Unreleased,Broccoli,Broccoli
Uta no☆Prince-Sama: Music 2,Unreleased,Unreleased,"September 5, 2013",Unreleased,Broccoli,Broccoli
Uta no☆Prince-Sama: Repeat,Unreleased,Unreleased,"February 10, 2011",Unreleased,Broccoli,Broccoli
Uta no☆Prince-Sama: Sweet Serenade,Unreleased,Unreleased,"February 10, 2011",Unreleased,Broccoli,Broccoli
Valhalla Knights,"April 17, 2007","September 30, 2007","August 31, 2006","August 30, 2007",K2 LLC,Marvelous Entertainment / Xseed Games
Valhalla Knights 2,"October 1, 2008","June 27, 2009","May 29, 2008","June 18, 2009",K2 LLC,Marvelous Entertainment / Xseed Games
Valhalla Knights 2: Battle Stance,"January 21, 2010","September 1, 2010","June 25, 2009",Unreleased,K2 LLC,XSEED Games
Valkyrie Profile: Lenneth,"July 18, 2006","April 27, 2006","March 2, 2006","May 3, 2007",tri-Ace,Square Enix
Valkyria Chronicles II,"August 30, 2010","September 3, 2010","January 21, 2010","September 2, 2010",Sega,Sega
Valkyria Chronicles III,Unreleased,Unreleased,"January 27, 2011",Unreleased,Media.Vision,Sega
Valkyria Chronicles III Extra,Unreleased,Unreleased,"November 23, 2011",Unreleased,Media.Vision,Sega
Vantage Master Portable,Unreleased,Unreleased,"April 24, 2008",Unreleased,HuneX,D3 Publisher
Venus & Braves: Majo to Megami to Horobi no Yogen,Unreleased,Unreleased,"January 20, 2011",Unreleased,Bandai Namco Games,Bandai Namco Games
Vertigo,"March 15, 2011",Unreleased,Unreleased,Unreleased,Icon Games,Icon Games
Viewtiful Joe: Red Hot Rumble,"March 22, 2006","May 26, 2006","March 23, 2006",Unreleased,Clover Studio,Capcom
Viorate no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide,Unreleased,Unreleased,"February 3, 2011",Unreleased,Gust,Gust
Virtua Tennis 3,"March 26, 2007","March 30, 2007",Unreleased,"March 29, 2007",Sumo Digital,Sega
Virtua Tennis: World Tour,"October 7, 2005","September 1, 2005","January 26, 2006",Unreleased,Sumo Digital,Sega
Vitamin R,Unreleased,Unreleased,"August 8, 2013",Unreleased,D3 Publisher,D3 Publisher
Vitamin X: Detective B6,Unreleased,Unreleased,"February 9, 2012",Unreleased,HuneX,D3 Publisher
Vitamin X Evolution Plus,Unreleased,Unreleased,"September 9, 2010",Unreleased,HuneX,D3 Publisher
Vitamin X to Z,Unreleased,Unreleased,"February 24, 2011",Unreleased,HuneX,D3 Publisher
Vitamin Z Graduation,Unreleased,Unreleased,"January 31, 2013",Unreleased,D3 Publisher,D3 Publisher
Vitamin Z Revolution,Unreleased,Unreleased,"March 25, 2010",Unreleased,HuneX,D3 Publisher
Voodoo Dice,"May 26, 2010","May 26, 2010",Unreleased,Unreleased,Exkee,Ubisoft
Vulcanus,Unreleased,Unreleased,"November 16, 2006",Unreleased,Zeppeto,Compile Heart
Walpurgis no Uta,Unreleased,Unreleased,"December 23, 2015",Unreleased,Prototype,Prototype
WALL-E,"June 24, 2008","July 4, 2008",Unreleased,"September 4, 2008",Asobo Studio  / Savage Entertainment,THQ
Wand of Fortune Portable,Unreleased,Unreleased,"June 10, 2010",Unreleased,Design Factory,Idea Factory
Wand of Fortune: Mirai e no Prologue Portable,Unreleased,Unreleased,"December 2, 2010",Unreleased,Design Factory,Idea Factory
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue,Unreleased,Unreleased,"November 22, 2012",Unreleased,Idea Factory,Idea Factory
Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,Unreleased,Unreleased,"September 29, 2011",Unreleased,Idea Factory,Idea Factory
Wangan Midnight Portable,Unreleased,Unreleased,"September 27, 2007",Unreleased,Genki,Genki
"Warhammer 40,000: Squad Command","November 12, 2007","November 23, 2007",Unreleased,"November 29, 2007",RedLynx,THQ
Warhammer: Battle for Atluma,"November 14, 2006",Unreleased,Unreleased,Unreleased,JV Games,Namco Bandai Games
The Warriors,"February 12, 2007","February 23, 2007",Unreleased,"February 23, 2007",Rockstar Leeds,Rockstar Games
Warriors of the Lost Empire,"December 13, 2007","February 1, 2008","January 25, 2007",Unreleased,Goshow,UFO Interactive Games
Warriors Orochi,"March 25, 2008","March 28, 2008","February 21, 2008","March 27, 2008",Omega Force,Koei
Warriors Orochi 2,"August 25, 2009","September 4, 2009","November 27, 2008","September 3, 2009",Omega Force,Koei
We Love Juggler,Unreleased,Unreleased,"March 18, 2010",Unreleased,Kita Denshi,Kita Denshi
Weiss Schwarz Portable: Boost Weiss,Unreleased,Unreleased,"November 23, 2011",Unreleased,Namco Bandai Games,Namco Bandai Games
Weiss Schwarz Portable: Boost Schwarz,Unreleased,Unreleased,"November 23, 2011",Unreleased,Namco Bandai Games,Namco Bandai Games
"What Did I Do To Deserve This, My Lord? 2","April 29, 2010","May 7, 2010","October 16, 2008",Unreleased,Acquire,Nippon Ichi
White Breath: Perfect Edition,Unreleased,Unreleased,"September 2, 2010",Unreleased,GN Software,GN Software
White Knight Chronicles: Origins,Unreleased,"June 10, 2011","February 3, 2011",Unreleased,Matrix Software,SCEI
Who Wants to Be a Millionaire: Party Edition,Unreleased,"December 1, 2006",Unreleased,Unreleased,Eidos Interactive,Eidos Interactive
Wild Arms XF,"March 11, 2008","November 28, 2008","August 9, 2007",Unreleased,Media.Vision,SCEI / Xseed Games
Will O' Wisp Portable,Unreleased,Unreleased,"March 26, 2009",Unreleased,Idea Factory,Idea Factory
Winning Post 6 2006,Unreleased,Unreleased,"August 24, 2006",Unreleased,Koei,Koei
Winning Post 6 2008,Unreleased,Unreleased,"June 26, 2008",Unreleased,Koei,Koei
Winning Post 7 2009,Unreleased,Unreleased,"October 1, 2009",Unreleased,Koei,Koei
Winning Post 7 2010,Unreleased,Unreleased,"September 22, 2010",Unreleased,Koei Tecmo Games,Koei Tecmo Games
